DateTime,Year,Month,Day,Time (LST),Temp (°C),Precip. Amount (mm),Date,Hour,Transit_Count
2024-12-19 02:00:00,2024,12,19,02:00,-1.7,0.0,2024-12-19,2,37
2024-12-19 03:00:00,2024,12,19,03:00,-2.0,0.0,2024-12-19,3,0
2024-12-19 04:00:00,2024,12,19,04:00,-2.6,0.0,2024-12-19,4,15
2024-12-19 05:00:00,2024,12,19,05:00,-2.6,0.0,2024-12-19,5,1358
2024-12-19 06:00:00,2024,12,19,06:00,-3.3,0.0,2024-12-19,6,6116
2024-12-19 07:00:00,2024,12,19,07:00,-4.2,0.0,2024-12-19,7,7625
2024-12-19 08:00:00,2024,12,19,08:00,-3.4,0.0,2024-12-19,8,8209
2024-12-19 09:00:00,2024,12,19,09:00,-3.4,0.0,2024-12-19,9,7908
2024-12-19 10:00:00,2024,12,19,10:00,-3.3,0.0,2024-12-19,10,7310
2024-12-19 11:00:00,2024,12,19,11:00,-2.8,0.0,2024-12-19,11,7229
2024-12-19 12:00:00,2024,12,19,12:00,-2.7,0.0,2024-12-19,12,7214
2024-12-19 13:00:00,2024,12,19,13:00,-2.7,0.0,2024-12-19,13,7203
2024-12-19 14:00:00,2024,12,19,14:00,-2.4,0.0,2024-12-19,14,7466
2024-12-19 15:00:00,2024,12,19,15:00,-2.4,0.0,2024-12-19,15,8131
2024-12-19 16:00:00,2024,12,19,16:00,-2.5,0.0,2024-12-19,16,8261
2024-12-19 17:00:00,2024,12,19,17:00,-2.6,0.0,2024-12-19,17,8195
2024-12-19 18:00:00,2024,12,19,18:00,-2.9,0.0,2024-12-19,18,7626
2024-12-19 19:00:00,2024,12,19,19:00,-2.9,0.0,2024-12-19,19,6452
2024-12-19 20:00:00,2024,12,19,20:00,-3.1,0.0,2024-12-19,20,6404
2024-12-19 21:00:00,2024,12,19,21:00,-3.0,0.0,2024-12-19,21,6333
2024-12-19 22:00:00,2024,12,19,22:00,-3.0,0.0,2024-12-19,22,5785
2024-12-19 23:00:00,2024,12,19,23:00,-3.9,0.0,2024-12-19,23,4434
2024-12-20 00:00:00,2024,12,20,00:00,-4.3,0.0,2024-12-20,0,1239
2024-12-20 01:00:00,2024,12,20,01:00,-4.3,0.0,2024-12-20,1,111
2024-12-20 02:00:00,2024,12,20,02:00,-4.2,0.0,2024-12-20,2,37
2024-12-20 03:00:00,2024,12,20,03:00,-4.7,0.0,2024-12-20,3,0
2024-12-20 04:00:00,2024,12,20,04:00,-4.6,0.0,2024-12-20,4,0
2024-12-20 05:00:00,2024,12,20,05:00,-4.6,0.0,2024-12-20,5,76
2024-12-20 06:00:00,2024,12,20,06:00,-4.6,0.2,2024-12-20,6,2072
2024-12-20 07:00:00,2024,12,20,07:00,-4.6,0.0,2024-12-20,7,4854
2024-12-20 08:00:00,2024,12,20,08:00,-4.0,0.0,2024-12-20,8,5185
2024-12-20 09:00:00,2024,12,20,09:00,-3.9,0.0,2024-12-20,9,5155
2024-12-20 10:00:00,2024,12,20,10:00,-4.2,0.0,2024-12-20,10,5337
2024-12-20 11:00:00,2024,12,20,11:00,-3.8,0.0,2024-12-20,11,5347
2024-12-20 12:00:00,2024,12,20,12:00,-3.4,0.0,2024-12-20,12,5353
2024-12-20 13:00:00,2024,12,20,13:00,-3.4,0.0,2024-12-20,13,5361
2024-12-20 14:00:00,2024,12,20,14:00,-3.4,0.0,2024-12-20,14,5345
2024-12-20 15:00:00,2024,12,20,15:00,-3.4,0.0,2024-12-20,15,5351
2024-12-20 16:00:00,2024,12,20,16:00,-3.9,0.0,2024-12-20,16,5360
2024-12-20 17:00:00,2024,12,20,17:00,-4.5,0.0,2024-12-20,17,5350
2024-12-20 18:00:00,2024,12,20,18:00,-4.5,0.0,2024-12-20,18,5319
2024-12-20 19:00:00,2024,12,20,19:00,-4.7,0.0,2024-12-20,19,4639
2024-12-20 20:00:00,2024,12,20,20:00,-6.1,0.0,2024-12-20,20,4305
2024-12-20 21:00:00,2024,12,20,21:00,-5.8,0.0,2024-12-20,21,4111
2024-12-20 22:00:00,2024,12,20,22:00,-5.5,0.0,2024-12-20,22,3904
2024-12-20 23:00:00,2024,12,20,23:00,-5.8,0.0,2024-12-20,23,3420
2024-12-21 00:00:00,2024,12,21,00:00,-7.1,0.0,2024-12-21,0,1258
2024-12-21 01:00:00,2024,12,21,01:00,-8.4,0.0,2024-12-21,1,111
2024-12-21 02:00:00,2024,12,21,02:00,-9.1,0.0,2024-12-21,2,37
2024-12-21 03:00:00,2024,12,21,03:00,-9.9,0.0,2024-12-21,3,0
2024-12-21 04:00:00,2024,12,21,04:00,-10.7,0.0,2024-12-21,4,0
2024-12-21 05:00:00,2024,12,21,05:00,-11.0,0.0,2024-12-21,5,0
2024-12-21 06:00:00,2024,12,21,06:00,-11.4,0.0,2024-12-21,6,36
2024-12-21 07:00:00,2024,12,21,07:00,-10.9,0.0,2024-12-21,7,1014
2024-12-21 08:00:00,2024,12,21,08:00,-11.6,0.0,2024-12-21,8,3586
2024-12-21 09:00:00,2024,12,21,09:00,-10.5,0.0,2024-12-21,9,4388
2024-12-21 10:00:00,2024,12,21,10:00,-9.4,0.0,2024-12-21,10,4612
2024-12-21 11:00:00,2024,12,21,11:00,-8.9,0.0,2024-12-21,11,4745
2024-12-21 12:00:00,2024,12,21,12:00,-8.7,0.0,2024-12-21,12,4788
2024-12-21 13:00:00,2024,12,21,13:00,-8.9,0.0,2024-12-21,13,4799
2024-12-21 14:00:00,2024,12,21,14:00,-8.9,0.0,2024-12-21,14,4755
2024-12-21 15:00:00,2024,12,21,15:00,-9.2,0.0,2024-12-21,15,4785
2024-12-21 16:00:00,2024,12,21,16:00,-10.3,0.0,2024-12-21,16,4794
2024-12-21 17:00:00,2024,12,21,17:00,-11.9,0.0,2024-12-21,17,4770
2024-12-21 18:00:00,2024,12,21,18:00,-12.7,0.0,2024-12-21,18,4626
2024-12-21 19:00:00,2024,12,21,19:00,-13.3,0.0,2024-12-21,19,4042
2024-12-21 20:00:00,2024,12,21,20:00,-13.9,0.0,2024-12-21,20,3818
2024-12-21 21:00:00,2024,12,21,21:00,-14.3,0.0,2024-12-21,21,3649
2024-12-21 22:00:00,2024,12,21,22:00,-15.1,0.0,2024-12-21,22,3524
2024-12-21 23:00:00,2024,12,21,23:00,-15.7,0.0,2024-12-21,23,2841
2024-12-22 00:00:00,2024,12,22,00:00,-16.0,0.0,2024-12-22,0,825
2024-12-22 01:00:00,2024,12,22,01:00,-16.4,0.0,2024-12-22,1,7
2024-12-22 02:00:00,2024,12,22,02:00,-17.1,0.0,2024-12-22,2,0
2024-12-22 03:00:00,2024,12,22,03:00,-17.7,0.0,2024-12-22,3,0
2024-12-22 04:00:00,2024,12,22,04:00,-18.5,0.0,2024-12-22,4,0
2024-12-22 05:00:00,2024,12,22,05:00,-18.9,0.0,2024-12-22,5,0
2024-12-22 06:00:00,2024,12,22,06:00,-19.0,0.0,2024-12-22,6,0
2024-12-22 07:00:00,2024,12,22,07:00,-20.1,0.0,2024-12-22,7,0
2024-12-22 08:00:00,2024,12,22,08:00,-20.2,0.0,2024-12-22,8,0
2024-12-22 09:00:00,2024,12,22,09:00,-18.5,0.0,2024-12-22,9,0
2024-12-22 10:00:00,2024,12,22,10:00,-16.6,0.0,2024-12-22,10,0
2024-12-22 11:00:00,2024,12,22,11:00,-13.9,0.0,2024-12-22,11,0
2024-12-22 12:00:00,2024,12,22,12:00,-12.4,0.0,2024-12-22,12,0
2024-12-22 13:00:00,2024,12,22,13:00,-11.4,0.0,2024-12-22,13,0
2024-12-22 14:00:00,2024,12,22,14:00,-10.9,0.0,2024-12-22,14,0
2024-12-22 15:00:00,2024,12,22,15:00,-10.9,0.0,2024-12-22,15,0
2024-12-22 16:00:00,2024,12,22,16:00,-10.8,0.0,2024-12-22,16,0
2024-12-22 17:00:00,2024,12,22,17:00,-12.2,0.0,2024-12-22,17,0
2024-12-22 18:00:00,2024,12,22,18:00,-12.6,0.0,2024-12-22,18,0
2024-12-22 19:00:00,2024,12,22,19:00,-11.4,0.0,2024-12-22,19,0
2024-12-22 20:00:00,2024,12,22,20:00,-11.3,0.0,2024-12-22,20,0
2024-12-22 21:00:00,2024,12,22,21:00,-11.2,0.0,2024-12-22,21,0
2024-12-22 22:00:00,2024,12,22,22:00,-11.0,0.0,2024-12-22,22,0
2024-12-22 23:00:00,2024,12,22,23:00,-10.5,0.0,2024-12-22,23,0
